% Model,ion trap blade.mph
% Version,COMSOL 6.1.0.357
% Date,"Feb 15 2024, 18:18"
% Dimension,3
% Nodes,9999
% Expressions,1
% Description,Electric potential
% Length unit,mm
% x,y,z,esbe.V (V)
0,0,-1.527605521104221,3.597747655534832E-5
0,0,-1.5271554310862174,3.599228973146125E-5
0,0,-1.5267053410682139,3.6007092168793115E-5
0,0,-1.5262552510502103,3.602188391117289E-5
0,0,-1.5258051610322063,3.603666500199946E-5
0,0,-1.5253550710142023,3.605143548504998E-5
0,0,-1.5249049809961992,3.606619540479192E-5
0,0,-1.524454890978196,3.608094480485834E-5
0,0,-1.524004800960192,3.609568372991458E-5
0,0,-1.5235547109421885,3.61104122241332E-5
0,0,-1.5231046209241854,3.612513033153563E-5
0,0,-1.5226545309061814,3.613983809725905E-5
0,0,-1.5222044408881779,3.6154535565703595E-5
0,0,-1.5217543508701739,3.6169222781435944E-5
0,0,-1.5213042608521703,3.618389978961214E-5
0,0,-1.5208541708341663,3.61985666353738E-5
0,0,-1.5204040808161632,3.621322336365017E-5
0,0,-1.5199539907981598,3.622787001938358E-5
0,0,-1.519503900780156,3.624250664811259E-5
0,0,-1.519053810762153,3.625713329531775E-5
0,0,-1.5186037207441494,3.627175000621961E-5
0,0,-1.5181536307261456,3.6286356827012556E-5
0,0,-1.5177035407081418,3.630095380323969E-5
0,0,-1.5172534506901378,3.631554098066259E-5
0,0,-1.5168033606721343,3.633011840548897E-5
0,0,-1.5163532706541316,3.6344686123259014E-5
0,0,-1.5159031806361272,3.635924418083519E-5
0,0,-1.5154530906181236,3.6373792624477905E-5
0,0,-1.5150030006001196,3.63883315003268E-5
0,0,-1.514552910582117,3.640286085473867E-5
0,0,-1.5141028205641134,3.641738073462196E-5
0,0,-1.5136527305461094,3.643189118648026E-5
0,0,-1.5132026405281058,3.644639225795516E-5
0,0,-1.5127525505101018,3.646088399558223E-5
0,0,-1.5123024604920987,3.647536644608106E-5
0,0,-1.5118523704740952,3.648983965670637E-5
0,0,-1.5114022804560912,3.650430367526584E-5
0,0,-1.5109521904380876,3.6518758548747176E-5
0,0,-1.5105021004200836,3.6533204325345215E-5
0,0,-1.51005201040208,3.6547641051876785E-5
0,0,-1.5096019203840776,3.6562068776227084E-5
0,0,-1.5091518303660734,3.65764875462593E-5
0,0,-1.5087017403480698,3.659089741051588E-5
0,0,-1.5082516503300658,3.660529841675994E-5
0,0,-1.507801560312063,3.6619690612846095E-5
0,0,-1.5073514702940591,3.663407404757646E-5
0,0,-1.5069013802760551,3.6648448768701256E-5
0,0,-1.5064512902580516,3.666281482531347E-5
0,0,-1.5060012002400476,3.667717226588866E-5
0,0,-1.5055511102220445,3.669152113922069E-5
0,0,-1.505101020204041,3.670586149410039E-5
0,0,-1.5046509301860373,3.672019337978285E-5
0,0,-1.504200840168034,3.673451684481214E-5
0,0,-1.5037507501500293,3.674883193857659E-5
0,0,-1.5033006601320258,3.67631387102979E-5
0,0,-1.5028505701140231,3.6777437209339794E-5
0,0,-1.5024004800960193,3.679172748545696E-5
0,0,-1.5019503900780156,3.6806009588394436E-5
0,0,-1.5015003000600116,3.6820283567336404E-5
0,0,-1.5010502100420084,3.683454947265327E-5
0,0,-1.500600120024005,3.684880735380211E-5
0,0,-1.500150030006001,3.6863057261589285E-5
0,0,-1.4996999399879982,3.687729924510823E-5
0,0,-1.4992498499699949,3.689153335531634E-5
0,0,-1.4987997599519902,3.6905759642870796E-5
0,0,-1.4983496699339867,3.6919978157841566E-5
0,0,-1.497899579915983,3.693418895098601E-5
0,0,-1.4974494898979795,3.693476887666055E-5
0,0,-1.4969993998799764,3.694896582389436E-5
0,0,-1.4965493098619724,3.696315519435714E-5
0,0,-1.4960992198439689,3.6977337039468487E-5
0,0,-1.495649129825966,3.699151141041911E-5
0,0,-1.4951990398079613,3.7005678358718484E-5
0,0,-1.4947489497899573,3.7019837935892337E-5
0,0,-1.4942988597719542,3.703399019346163E-5
0,0,-1.4938487697539509,3.704813518363515E-5
0,0,-1.4933986797359466,3.706227295809008E-5
0,0,-1.492948589717944,3.7076403568985774E-5
0,0,-1.4924984996999404,3.7090527068160207E-5
0,0,-1.4920484096819366,3.710464350842888E-5
0,0,-1.4915983196639329,3.711875294127058E-5
0,0,-1.4911482296459289,3.713285541989762E-5
0,0,-1.4906981396279253,3.714695099308609E-5
0,0,-1.4902480496099222,3.7161039715823585E-5
0,0,-1.489797959591919,3.7175121640370705E-5
0,0,-1.4893478695739146,3.7189196819738214E-5
0,0,-1.4888977795559106,3.720326530699109E-5
0,0,-1.4884476895379073,3.7217327154355126E-5
0,0,-1.4879975995199044,3.72313824153047E-5
0,0,-1.4875475095019004,3.724543114304356E-5
0,0,-1.4870974194838968,3.7259473390462345E-5
0,0,-1.4866473294658933,3.727350921126126E-5
0,0,-1.4861972394478897,3.7287538659195804E-5
0,0,-1.4857471494298862,3.730156178736728E-5
0,0,-1.4852970594118822,3.731557864939349E-5
0,0,-1.4848469693938786,3.7329589299609335E-5
0,0,-1.484396879375875,3.7343593791849144E-5
0,0,-1.483946789357871,3.7357592179640626E-5
0,0,-1.4834966993398682,3.737158451779551E-5
0,0,-1.4830466093218648,3.7385570860148454E-5
0,0,-1.4825965193038608,3.739955126103804E-5
0,0,-1.4821464292858573,3.7413525775255286E-5
0,0,-1.481696339267854,3.7427494457350856E-5
0,0,-1.4812462492498502,3.7441457361358675E-5
0,0,-1.4807961592318466,3.745541454277992E-5
0,0,-1.4803460692138435,3.7469366056427076E-5
0,0,-1.4798959791958393,3.748331195712164E-5
0,0,-1.4794458891778355,3.749725229993111E-5
0,0,-1.478995799159832,3.751118714063052E-5
0,0,-1.478545709141828,3.75251165338164E-5
0,0,-1.478095619123825,3.753904053525414E-5
0,0,-1.4776455291058217,3.75529592007948E-5
0,0,-1.4771954390878177,3.756687258537098E-5
0,0,-1.4767453490698137,3.7580780745412605E-5
0,0,-1.4762952590518106,3.7594683736852244E-5
0,0,-1.4758451690338066,3.7608581615530324E-5
0,0,-1.475395079015803,3.7622474437253224E-5
0,0,-1.4749449889977995,3.7636362258219804E-5
0,0,-1.474494898979796,3.7650245135323465E-5
0,0,-1.4740448089617924,3.766412312481934E-5
0,0,-1.4735947189437884,3.767799628288037E-5
0,0,-1.473144628925786,3.769186466631984E-5
0,0,-1.4726945389077821,3.770572833196621E-5
0,0,-1.4722444488897781,3.7719587336663865E-5
0,0,-1.4717943588717746,3.7733441737324534E-5
0,0,-1.4713442688537706,3.774729159118856E-5
0,0,-1.4708941788357675,3.776113695502933E-5
0,0,-1.470444088817764,3.777497788680644E-5
0,0,-1.46999399879976,3.7788814442961285E-5
0,0,-1.469543908781757,3.78026466823499E-5
0,0,-1.4690938187637523,3.7816474661707595E-5
0,0,-1.4686437287457497,3.7830298438749064E-5
0,0,-1.468193638727746,3.784411807148725E-5
0,0,-1.4677435487097423,3.785793361792654E-5
0,0,-1.4672934586917386,3.7871745136068384E-5
0,0,-1.466843368673734,3.788555268404033E-5
0,0,-1.4663932786557314,3.789935632024337E-5
0,0,-1.4659431886377279,3.7913156102766877E-5
0,0,-1.4654930986197239,3.792695209063179E-5
0,0,-1.4650430086017203,3.794074434184801E-5
0,0,-1.4645929185837163,3.795453291544472E-5
0,0,-1.4641428285657132,3.7968317870289646E-5
0,0,-1.46369273854771,3.7982099265395156E-5
0,0,-1.463242648529706,3.799587715916895E-5
0,0,-1.4627925585117025,3.800965161159279E-5
0,0,-1.4623424684936994,3.8023422681283513E-5
0,0,-1.4618923784756945,3.803719042765996E-5
0,0,-1.4614422884576919,3.8050954910988474E-5
0,0,-1.4609921984396879,3.806471618976611E-5
0,0,-1.4605421084216843,3.807847432431364E-5
0,0,-1.4600920184036803,3.8092229374008814E-5
0,0,-1.4596419283856772,3.810598139912156E-5
0,0,-1.4591918383676739,3.8119730459456355E-5
0,0,-1.45874174834967,3.8133476615158346E-5
0,0,-1.458291658331667,3.81472199264516E-5
0,0,-1.457841568313662,3.816096045348831E-5
0,0,-1.4573914782956592,3.817469825731696E-5
0,0,-1.4569413882776558,3.818843339783312E-5
0,0,-1.4564912982596518,3.820216593594054E-5
0,0,-1.4560412082416483,3.82158959323373E-5
0,0,-1.4555911182236452,3.822962344811375E-5
0,0,-1.4551410282056412,3.824334854417863E-5
0,0,-1.4546909381876376,3.825707128140231E-5
0,0,-1.4542408481696336,3.8270791720909614E-5
0,0,-1.453790758151631,3.828450992456446E-5
0,0,-1.4533406681336274,3.829822595328449E-5
0,0,-1.452890578115623,3.831193986877934E-5
0,0,-1.4524404880976194,3.83256517324064E-5
0,0,-1.4519903980796158,3.833936160677694E-5
0,0,-1.4515403080616127,3.835306955228752E-5
0,0,-1.4510902180436092,3.836677563203621E-5
0,0,-1.4506401280256052,3.838047990778416E-5
0,0,-1.4501900380076016,3.8394182441819436E-5
0,0,-1.4497399479895976,3.8407883296012356E-5
0,0,-1.449289857971594,3.8421582532875416E-5
0,0,-1.448839767953591,3.843528021524995E-5
0,0,-1.448389677935587,3.844897640553006E-5
0,0,-1.4479395879175834,3.846267116618411E-5
0,0,-1.4474894978995794,3.847636456047671E-5
0,0,-1.447039407881577,3.8490056650549126E-5
0,0,-1.4465893178635731,3.850374750068858E-5
0,0,-1.4461392278455691,3.8517437173171535E-5
0,0,-1.4456891378275656,3.853112573115678E-5
0,0,-1.4452390478095618,3.854481323820405E-5
0,0,-1.4447889577915585,3.855849975779174E-5
0,0,-1.444338867773555,3.8572185353741425E-5
0,0,-1.4438887777555518,3.858587008908395E-5
0,0,-1.443438687737548,3.8599554028626525E-5
0,0,-1.4429885977195434,3.861323723521981E-5
0,0,-1.4425385077015398,3.862691977335139E-5
0,0,-1.4420884176835371,3.86406017070267E-5
0,0,-1.4416383276655333,3.865428310066796E-5
0,0,-1.4411882376475296,3.866796401788574E-5
0,0,-1.440738147629526,3.868164452400604E-5
0,0,-1.4402880576115225,3.8695324683224366E-5
0,0,-1.439837967593519,3.8709004560220635E-5
0,0,-1.439387877575515,3.872268421950694E-5
0,0,-1.4389377875575113,3.873636372621889E-5
0,0,-1.4384876975395073,3.8750043145169125E-5
0,0,-1.4380376075215042,3.876372254162151E-5
0,0,-1.4375875175035007,3.877740198042468E-5
0,0,-1.4371374274854976,3.87910815273472E-5
0,0,-1.4366873374674936,3.880476124727217E-5
0,0,-1.4362372474494904,3.881844120584273E-5
0,0,-1.4357871574314864,3.8832121468943557E-5
0,0,-1.4353370674134829,3.884580210206155E-5
0,0,-1.4348869773954789,3.885948317114353E-5
0,0,-1.4344368873774753,3.887316474185788E-5
0,0,-1.4339867973594718,3.8886846880701004E-5
0,0,-1.4335367073414682,3.89005296533286E-5
0,0,-1.4330866173234649,3.8914213126282167E-5
0,0,-1.4326365273054606,3.8927897365920194E-5
0,0,-1.432186437287458,3.8941582438925776E-5
0,0,-1.4317363472694544,3.895526841111497E-5
0,0,-1.4312862572514506,3.8968955349993136E-5
0,0,-1.4308361672334464,3.898264332183191E-5
0,0,-1.4303860772154433,3.899633239405013E-5
0,0,-1.4299359871974393,3.901002263311925E-5
0,0,-1.4294858971794362,3.9023714106152475E-5
0,0,-1.4290358071614322,3.903740688076553E-5
0,0,-1.4285857171434286,3.905110102428162E-5
0,0,-1.428135627125425,3.906479660382447E-5
0,0,-1.4276855371074213,3.907849368687557E-5
0,0,-1.4272354470894184,3.909219234145083E-5
0,0,-1.4267853570714149,3.910589263507501E-5
0,0,-1.4263352670534108,3.9119594635785384E-5
0,0,-1.4258851770354073,3.9133298411191055E-5
0,0,-1.4254350870174037,3.914700403009398E-5
0,0,-1.4249849969994002,3.916071155968942E-5
0,0,-1.4245349069813968,3.917442106913941E-5
0,0,-1.4240848169633926,3.9188132626206355E-5
0,0,-1.423634726945389,3.9201846299919134E-5
0,0,-1.423184636927385,3.921556215851483E-5
0,0,-1.4227345469093826,3.9229280270973096E-5
0,0,-1.4222844568913788,3.924300070587568E-5
0,0,-1.4218343668733748,3.9256723532382545E-5
0,0,-1.4213842768553713,3.927044881947724E-5
0,0,-1.4209341868373684,3.928417663621466E-5
0,0,-1.4204840968193642,3.9297907052111575E-5
0,0,-1.4200340068013606,3.931164013603846E-5
0,0,-1.4195839167833566,3.9325375957856854E-5
0,0,-1.4191338267653533,3.933911458709773E-5
0,0,-1.4186837367473495,3.935285609351106E-5
0,0,-1.418233646729346,3.9366600546538594E-5
0,0,-1.4177835567113424,3.938034801643099E-5
0,0,-1.4173334666933388,3.939409857314823E-5
0,0,-1.4168833766753357,3.9407852286762524E-5
0,0,-1.4164332866573321,3.9421609227331656E-5
0,0,-1.4159831966393277,3.943536946532302E-5
0,0,-1.4155331066213246,3.944913307154813E-5
0,0,-1.4150830166033206,3.9462900116012415E-5
0,0,-1.414632926585317,3.947667066920234E-5
0,0,-1.414182836567314,3.949044480237071E-5
0,0,-1.41373274654931,3.9504222586382695E-5
0,0,-1.4132826565313064,3.951800409204788E-5
0,0,-1.4128325665133024,3.953178939044709E-5
0,0,-1.4123824764953,3.9545578552643824E-5
0,0,-1.4119323864772948,3.955937165015357E-5
0,0,-1.4114822964592917,3.957316875407744E-5
0,0,-1.4110322064412881,3.958696993638835E-5
0,0,-1.4105821164232846,3.9600775268075635E-5
0,0,-1.4101320264052815,3.961458482160292E-5
0,0,-1.409681936387278,3.9628398668255954E-5
0,0,-1.409231846369274,3.9642216880346145E-5
0,0,-1.4087817563512706,3.965603952929325E-5
0,0,-1.4083316663332663,3.966986668762552E-5
0,0,-1.4078815763152628,3.9683698428068085E-5
0,0,-1.4074314862972601,3.969753482221722E-5
0,0,-1.406981396279256,3.971137594274178E-5
0,0,-1.4065313062612521,3.9725221862709956E-5
0,0,-1.406081216243248,3.973907265430738E-5
0,0,-1.4056311262252454,3.975292839035038E-5
0,0,-1.4051810362072419,3.976678914381908E-5
0,0,-1.4047309461892379,3.9780654987775716E-5
0,0,-1.4042808561712343,3.979452599542105E-5
0,0,-1.4038307661532303,3.98084022399279E-5
0,0,-1.4033806761352272,3.9822283794255795E-5
0,0,-1.4029305861172237,3.9836170732436235E-5
0,0,-1.4024804960992197,3.985006312782048E-5
0,0,-1.402030406081216,3.986396105354936E-5
0,0,-1.401580316063212,3.987786458396205E-5
0,0,-1.4011302260452085,3.989177379284362E-5
0,0,-1.4006801360272059,3.9905688753795444E-5
0,0,-1.4002300460092019,3.991960954115347E-5
0,0,-1.3997799559911983,3.993353622920744E-5
0,0,-1.3993298659731943,3.994746889237244E-5
0,0,-1.3988797759551912,3.9961407604733636E-5
0,0,-1.3984296859371879,3.997535244097401E-5
0,0,-1.3979795959191836,3.99893034750792E-5
0,0,-1.39752950590118,4.000326078286475E-5
0,0,-1.397079415883176,4.00172244384233E-5
0,0,-1.3966293258651736,4.0031194516639283E-5
0,0,-1.3961792358471694,4.004517109328391E-5
0,0,-1.3957291458291659,4.005915424270146E-5
0,0,-1.3952790558111623,4.0073144040425374E-5
0,0,-1.3948289657931592,4.008714056208038E-5
0,0,-1.3943788757751552,4.0101143882959544E-5
0,0,-1.3939287857571516,4.0115154078433136E-5
0,0,-1.3934786957391476,4.012917122435747E-5
0,0,-1.3930286057211443,4.014319539635499E-5
0,0,-1.39257851570314,4.015722667058603E-5
0,0,-1.392128425685137,4.0171265122955686E-5
0,0,-1.3916783356671334,4.0185310829672204E-5
0,0,-1.3912282456491296,4.019936386697842E-5
0,0,-1.3907781556311267,4.0213424310657454E-5
0,0,-1.3903280656131232,4.022749223795102E-5
0,0,-1.3898779755951192,4.024156772494008E-5
0,0,-1.3894278855771156,4.0255650848364135E-5
0,0,-1.3889777955591116,4.026974168490555E-5
0,0,-1.388527705541108,4.0283840311577924E-5
0,0,-1.3880776155231052,4.029794680544612E-5
0,0,-1.387627525505101,4.0312061243493597E-5
0,0,-1.3871774354870974,4.032618370244424E-5
0,0,-1.3867273454690934,4.0340314260110376E-5
0,0,-1.3862772554510898,4.035445299393158E-5
0,0,-1.3858271654330871,4.0368599981226746E-5
0,0,-1.3853770754150831,4.038275529980994E-5
0,0,-1.3849269853970791,4.0396919026993556E-5
0,0,-1.3844768953790751,4.041109124123209E-5
0,0,-1.3840268053610725,4.042527201966869E-5
0,0,-1.383576715343069,4.04394614411279E-5
0,0,-1.383126625325065,4.045365958322926E-5
0,0,-1.3826765353070616,4.046786652467404E-5
0,0,-1.3822264452890578,4.04820823435571E-5
0,0,-1.3817763552710538,4.0496307118134526E-5
0,0,-1.3813262652530507,4.0510540927326914E-5
0,0,-1.3808761752350476,4.052478384993668E-5
0,0,-1.3804260852170436,4.0539035964647194E-5
0,0,-1.37997599519904,4.055329735006474E-5
0,0,-1.3795259051810365,4.056756808581605E-5
0,0,-1.379075815163033,4.0581848250433906E-5
0,0,-1.3786257251450293,4.059613792336322E-5
0,0,-1.3781756351270253,4.061043718417336E-5
0,0,-1.3777255451090218,4.062474611180337E-5
0,0,-1.3772754550910182,4.063906478611937E-5
0,0,-1.3768253650730147,4.065339328722221E-5
0,0,-1.3763752750550107,4.066773169403293E-5
0,0,-1.3759251850370076,4.068208008669726E-5
0,0,-1.3754750950190044,4.0696438545582015E-5
0,0,-1.3750250050009996,4.071080715049012E-5
0,0,-1.3745749149829964,4.072518598191913E-5
0,0,-1.3741248249649936,4.073957511999116E-5
0,0,-1.3736747349469893,4.0753974644785595E-5
0,0,-1.3732246449289858,4.076838463732682E-5
0,0,-1.3727745549109822,4.078280517796115E-5
0,0,-1.3723244648929789,4.079723634727852E-5
0,0,-1.371874374874975,4.081167822676704E-5
0,0,-1.371424284856971,4.082613089688458E-5
0,0,-1.3709741948389684,4.08405944389823E-5
0,0,-1.3705241048209649,4.085506893367649E-5
0,0,-1.3700740148029609,4.0869554462787984E-5
0,0,-1.3696239247849564,4.0884051107612754E-5
0,0,-1.3691738347669533,4.089855894954999E-5
0,0,-1.3687237447489502,4.0913078070620775E-5
0,0,-1.3682736547309466,4.092760855160056E-5
0,0,-1.3678235647129426,4.094215047546236E-5
0,0,-1.367373474694939,4.0956703923001464E-5
0,0,-1.366923384676935,4.097126897736479E-5
0,0,-1.3664732946589315,4.098584572013986E-5
0,0,-1.366023204640928,4.100043423344783E-5
0,0,-1.3655731146229244,4.1015034599792364E-5
0,0,-1.3651230246049209,4.102964690177785E-5
0,0,-1.3646729345869169,4.104427122192454E-5
0,0,-1.3642228445689142,4.105890764289906E-5
0,0,-1.3637727545509108,4.1073556247540194E-5
0,0,-1.3633226645329066,4.108821711857615E-5
0,0,-1.362872574514903,4.110289033945624E-5
0,0,-1.362422484496899,4.111757599297458E-5
0,0,-1.3619723944788962,4.113227416219342E-5
0,0,-1.3615223044608928,4.114698493105234E-5
0,0,-1.3610722144428884,4.1161708382437515E-5
0,0,-1.3606221244248848,4.117644460021588E-5
0,0,-1.3601720344068808,4.119119366794235E-5
0,0,-1.3597219443888773,4.120595566938564E-5
0,0,-1.3592718543708746,4.122073068873024E-5
0,0,-1.3588217643528706,4.123551880939728E-5
0,0,-1.3583716743348673,4.125032011604126E-5
0,0,-1.357921584316864,4.126513469254593E-5
0,0,-1.35747149429886,4.127996262343926E-5
0,0,-1.3570214042808564,4.129480399331072E-5
0,0,-1.3565713142628526,4.13096588860667E-5
0,0,-1.3561212242448488,4.132452738721693E-5
0,0,-1.3556711342268448,4.1339409580697204E-5
0,0,-1.3552210442088417,4.1354305551718974E-5
0,0,-1.3547709541908382,4.136921538554E-5
0,0,-1.3543208641728346,4.138413916705494E-5
0,0,-1.353870774154831,4.139907698116614E-5
0,0,-1.353420684136828,4.141402891384271E-5
0,0,-1.352970594118824,4.1428995049590397E-5
0,0,-1.3525205041008204,4.144397547494426E-5
0,0,-1.3520704140828164,4.1458970274544055E-5
0,0,-1.3516203240648128,4.1473979535220935E-5
0,0,-1.3511702340468088,4.148900334199673E-5
0,0,-1.3507201440288057,4.150404178105316E-5
0,0,-1.3502700540108021,4.1519094938416564E-5
0,0,-1.3498199639927988,4.1532714939758594E-5
0,0,-1.3493698739747955,4.154861029256364E-5
0,0,-1.348919783956792,4.156451031286229E-5
0,0,-1.348469693938788,4.158041510176388E-5
0,0,-1.3480196039207846,4.159632476172519E-5
0,0,-1.3475695139027803,4.1612239395174264E-5
0,0,-1.3471194238847768,4.1628159103662254E-5
0,0,-1.3466693338667737,4.164408398988641E-5
0,0,-1.34621924384877,4.166001415647743E-5
0,0,-1.3457691538307661,4.167594970555684E-5
0,0,-1.3453190638127621,4.169189073955856E-5
0,0,-1.3448689737947594,4.170783736152125E-5
0,0,-1.344418883776756,4.172378967363878E-5
0,0,-1.343968793758752,4.173974777895123E-5
0,0,-1.3435187037407483,4.175571178039372E-5
0,0,-1.3430686137227443,4.177168178085477E-5
0,0,-1.3426185237047412,4.178765788258104E-5
0,0,-1.3421684336867377,4.1803640189263884E-5
0,0,-1.3417183436687337,4.1819628803818816E-5
0,0,-1.34126825365073,4.1835623829803836E-5
0,0,-1.340818163632726,4.185162537014551E-5
0,0,-1.3403680736147225,4.186763352799581E-5
0,0,-1.3399179835967199,4.1883648406931275E-5
0,0,-1.3394678935787159,4.18996701102767E-5
0,0,-1.3390178035607119,4.1915698741806285E-5
0,0,-1.3385677135427079,4.1931734404806326E-5
0,0,-1.3381176235247052,4.194777720287332E-5
0,0,-1.3376675335067019,4.196382723993888E-5
0,0,-1.3372174434886976,4.1979884620144646E-5
0,0,-1.336767353470694,4.199594944676889E-5
0,0,-1.3363172634526905,4.2012021823874214E-5
0,0,-1.3358671734346872,4.202810185553567E-5
0,0,-1.3354170834166834,4.204418964595365E-5
0,0,-1.3349669933986803,4.206028529911074E-5
0,0,-1.3345169033806763,4.207638891924061E-5
0,0,-1.3340668133626732,4.209250061054247E-5
0,0,-1.3336167233446692,4.210862047730258E-5
0,0,-1.3331666333266656,4.212474862398826E-5
0,0,-1.3327165433086616,4.214088515494649E-5
0,0,-1.3322664532906583,4.2157030174910554E-5
0,0,-1.3318163632726545,4.2173183788537074E-5
0,0,-1.331366273254651,4.2189346100086835E-5
0,0,-1.3309161832366474,4.2205517214290514E-5
0,0,-1.3304660932186434,4.2221697236618757E-5
0,0,-1.3300160032006407,4.2237886270948E-5
0,0,-1.3295659131826372,4.225408442267743E-5
0,0,-1.3291158231646327,4.227029179706813E-5
0,0,-1.3286657331466292,4.228650849865149E-5
0,0,-1.328215643128626,4.230273463301309E-5
0,0,-1.327765553110622,4.2318970304713595E-5
0,0,-1.3273154630926192,4.2335215619241544E-5
0,0,-1.326865373074615,4.235147068212125E-5
0,0,-1.3264152830566114,4.236773559821111E-5
0,0,-1.3259651930386078,4.238401047320403E-5
0,0,-1.3255151030206038,4.2400295412965195E-5
0,0,-1.3250650130026012,4.24165905221302E-5
0,0,-1.3246149229845976,4.243289590693839E-5
0,0,-1.3241648329665936,4.2449211673016313E-5
0,0,-1.3237147429485903,4.2465537925672966E-5
0,0,-1.3232646529305865,4.248187477119247E-5
0,0,-1.322814562912583,4.249822231477756E-5
0,0,-1.3223644728945794,4.2514580663035565E-5
0,0,-1.3219143828765758,4.253094992146E-5
0,0,-1.3214642928585718,4.254733019596387E-5
0,0,-1.3210142028405678,4.2563721592932886E-5
0,0,-1.3205641128225647,4.2580124218246E-5
0,0,-1.3201140228045616,4.259653817842619E-5
0,0,-1.3196639327865571,4.26129635792982E-5
0,0,-1.3192138427685536,4.26294005271546E-5
0,0,-1.3187637527505496,4.264584912899456E-5
0,0,-1.318313662732547,4.266230949038748E-5
0,0,-1.3178635727145434,4.2678781718343906E-5
0,0,-1.3174134826965394,4.269526591901937E-5
0,0,-1.3169633926785358,4.271176219936186E-5
0,0,-1.3165133026605322,4.2728270666006225E-5
0,0,-1.3160632126425287,4.274479142519518E-5
0,0,-1.3156131226245251,4.2761324584234374E-5
0,0,-1.3151630326065211,4.277787024922015E-5
0,0,-1.3147129425885176,4.2794428527687155E-5
0,0,-1.3142628525705136,4.281099952604516E-5
0,0,-1.3138127625525104,4.282758335177048E-5
0,0,-1.3133626725345076,4.284418011160076E-5
0,0,-1.3129125825165033,4.28607899123954E-5
0,0,-1.3124624924984998,4.287741286212272E-5
0,0,-1.3120124024804967,4.289404906684252E-5
0,0,-1.3115623124624929,4.291069863425717E-5
0,0,-1.311112222444489,4.292736167206535E-5
0,0,-1.310662132426485,4.294403828696079E-5
0,0,-1.3102120424084815,4.296072858701514E-5
0,0,-1.3097619523904782,4.2977432679003336E-5
0,0,-1.3093118623724744,4.299415067049992E-5
0,0,-1.3088617723544709,4.3010882669481786E-5
0,0,-1.3084116823364673,4.302762878341483E-5
0,0,-1.3079615923184642,4.304438911965252E-5
0,0,-1.3075115023004606,4.306116378645353E-5
0,0,-1.3070614122824566,4.3077952890722905E-5
0,0,-1.306611322264453,4.309475654118921E-5
0,0,-1.306161232246449,4.3111574845339814E-5
0,0,-1.3057111422284455,4.3128407910862556E-5
0,0,-1.3052610522104424,4.3145255845824636E-5
0,0,-1.3048109621924384,4.316211875806644E-5
0,0,-1.3043608721744349,4.3178996756809414E-5
0,0,-1.3039107821564309,4.319588994822004E-5
0,0,-1.3034606921384282,4.3212798441981414E-5
0,0,-1.3030106021204249,4.322972234545666E-5
0,0,-1.3025605121024206,4.324666176687105E-5
0,0,-1.3021104220844166,4.326361681534542E-5
0,0,-1.301660332066413,4.328058759870269E-5
0,0,-1.3012102420484102,4.3297574225414806E-5
0,0,-1.3007601520304064,4.331457680361488E-5
0,0,-1.3003100620124024,4.333159544187611E-5
0,0,-1.2998599719943988,4.3348630249584745E-5
0,0,-1.2994098819763948,4.336568133410834E-5
0,0,-1.2989597919583913,4.3382748804728305E-5
0,0,-1.2985097019403886,4.339983276998346E-5
0,0,-1.2980596119223846,4.3416933338491026E-5
0,0,-1.2976095219043813,4.34340506190753E-5
0,0,-1.297159431886378,4.345118472091924E-5
0,0,-1.296709341868374,4.3468335752113244E-5
0,0,-1.2962592518503704,4.348550382225931E-5
0,0,-1.2958091618323666,4.350268903984846E-5
0,0,-1.2953590718143628,4.351989151398514E-5
0,0,-1.2949089817963588,4.353711135411328E-5
0,0,-1.2944588917783557,4.355434866894843E-5
0,0,-1.2940088017603522,4.35716035670999E-5
0,0,-1.2935587117423486,4.358887615873205E-5
0,0,-1.2931086217243446,4.360616655263894E-5
0,0,-1.2926585317063406,4.3623474857666764E-5
0,0,-1.292208441688337,4.364080118368424E-5
0,0,-1.2917583516703344,4.36581456395947E-5
0,0,-1.2913082616523304,4.367550833543133E-5
0,0,-1.2908581716343268,4.3692889379967474E-5
0,0,-1.2904080816163228,4.3710288882792226E-5
0,0,-1.2899579915983197,4.37277069535554E-5
0,0,-1.2895079015803161,4.3745143701608646E-5
0,0,-1.2890578115623121,4.3762599236620426E-5
0,0,-1.2886077215443095,4.37800736684588E-5
0,0,-1.288157631526306,4.379756710660434E-5
0,0,-1.287707541508302,4.3815079660741E-5
0,0,-1.2872574514902981,4.383261144035239E-5
0,0,-1.2868073614722944,4.3850162555862876E-5
0,0,-1.2863572714542908,4.38677331166742E-5
0,0,-1.2859071814362877,4.3885323232549034E-5
0,0,-1.285457091418284,4.3902933014017026E-5
0,0,-1.2850070014002801,4.392056257008516E-5
0,0,-1.2845569113822761,4.393821201165171E-5
0,0,-1.2841068213642726,4.3955881448162E-5
0,0,-1.28365673134627,4.3973570990057096E-5
0,0,-1.2832066413282655,4.399128074676498E-5
0,0,-1.282756551310262,4.400901082935035E-5
0,0,-1.282306461292258,4.4026761347593004E-5
0,0,-1.2818563712742552,4.404453241165776E-5
0,0,-1.2814062812562517,4.406232413163764E-5
0,0,-1.2809561912382477,4.408013661804267E-5
0,0,-1.280506101220244,4.4097969980845314E-5
0,0,-1.2800560112022406,4.411582433128862E-5
0,0,-1.2796059211842365,4.41336997788756E-5
